X,Y,LITTERID,MAPX,MAPY,LINK_ID,TYPE,BUSSTOP,NAME,CREATEDAT,GLOBALID,LINERCHG,OWNER,LINEREA,LCAN_REPAI,RAT_COVER,POWERWASH,LCAN_DAMAG,DOOR,CONCRETE_B,COMMENTS,SENSORED,OBJECTID,GIS_ID,GLOBALID_1,CREATOR,CREATED,EDITOR,EDITED
-77.0558899461589,38.9611419815662,0,0,0,0,1,0,TQ,,{1828A38B-6FBB-4BB6-AD49-170D3B0C8453},,1, , ,,, , , , ,0,4968,LitterCans_437,{BB7CD8F2-2743-4F55-B8CC-98968E32A55C},,,,
-77.024279462979,38.9609587630468,0,0,0,0,2,1,TQ,,{D51B3621-26B7-479B-8C6F-2656C60327A0},,1,1, ,,, ,broken, ,"ratplates, powerwash",0,4969,LitterCans_443,{F60BE090-96FE-49BA-9A19-DF12F880AAC4},,,,
-76.9992904842678,38.9606872689846,1877,400072.104909,143643.974551,24749,1,0,TQ,2004/02/20 05:00:00+00,{FED35F9A-FE06-437E-9ABF-7244FB4B18BC},,1,4, ,,, , , ,"ratplates, powerwash",0,4970,LitterCans_450,{AD0E0655-1689-4A02-846F-0B959701A495},,,,
-77.036179636256,38.9905652993781,2136,396865.821678,146958.616355,4195,1,0,TQ,2004/02/23 05:00:00+00,{A5D9CA61-1944-4832-A5D5-7AA385C8BC37},,1, , ,,, , , , ,0,4971,LitterCans_456,{E971CD76-3F9C-4B32-B7FA-2688F4D55675},,,,
-77.0362330315194,38.9872707024124,2140,396861.051266,146592.884721,18340,1,0,TQ,2004/02/23 05:00:00+00,{19FE84BC-450F-49AE-B301-2791135BC2E2},,1, , ,,, , , , ,0,4972,LitterCans_462,{1134EEF6-CB81-4945-988E-8D1AFCA223B2},,,,
-77.0335488675741,38.9842108728578,2181,397093.476369,146253.125334,15834,1,1,TQ,2004/02/23 05:00:00+00,{C283ED94-68DA-47A9-9463-A6EF5843BEA6},,1, , ,,, , , , ,0,4973,LitterCans_469,{425C6625-FF17-444E-92A9-9CA5BDC6C731},,,,
-77.0266761374002,38.9817991517885,4375,397688.861378,145985.204279,27731,1,1,TQ,2004/08/11 04:00:00+00,{CA5D4091-5AB5-4B66-9F1D-EAFBF722D528},,1, , ,,, , , ,"ratplates, powerwash",0,4974,LitterCans_482,{98906722-E211-4AA5-84D9-6619259C5A6E},,,,
-77.0298279210388,38.9808981989407,2176,397415.744244,145885.273516,20157,1,0,TQ,2004/02/23 05:00:00+00,{18C1DE13-90BE-4CD8-BF49-CAD0A8154A85},,1, , ,,, , , ,"ratplates, powerwash",0,4975,LitterCans_489,{ACCE7D65-6CE7-41F3-8CE0-F39ECDE2C4FE},,,,
-76.9903145456635,38.9409040771143,1777,400839.870289,141445.177861,20398,1,0,TQ,2004/02/19 05:00:00+00,{00CC7DF6-6CE0-42FD-8D52-E4076D5CC3B5},,1, , ,,, , , ,"ratplates, powerwash",0,4976,LitterCans_496,{9AE2B205-9CB6-4CAA-8398-EA26A62D4B5D},,,,
-76.9950461293167,38.9406684731696,1864,400429.671235,141418.991083,24218,1,0,TQ,2004/02/20 05:00:00+00,{78C9A9D1-0AB9-4691-A6DC-494B0DCB6CAD},,1, , ,,, , , , ,0,4977,LitterCans_511,{EB4990D7-76AA-46B6-9DAA-012C77CE0337},,,,
-76.9698524831609,38.9403364557312,0,0,0,0,1,0,TQ,,{07E0A76B-C4F5-43FD-AA21-067DCE5F61E9},,1, , ,,, , , ,"ratplates, powerwash",0,4978,LitterCans_518,{4EC71303-7BB0-4F24-9F38-35250A8AA40B},,,,
-77.0365499272902,38.9399375783845,2379,396831.491533,141338.478014,10629,1,0,TQ,2004/02/24 05:00:00+00,{E2B0B814-B166-40F4-8027-980AB47C560E},,1, , ,,, , , , ,0,4979,LitterCans_525,{0DEC875A-4AC2-4A0D-AF24-120ABEE80366},,,,
-76.9892250629098,38.9398150683339,0,0,0,0,1,0,TQ,,{9C3FB095-CB9C-4C2D-B402-0BCC45059668},,1, , ,,, , , , ,0,4980,LitterCans_530,{487C5820-B8B3-45BB-BB66-45F9342841C3},,,,
-77.0247879738789,38.9396451835643,2302,397851.18906,141305.67688,22031,1,1,TQ,2004/02/23 05:00:00+00,{3F2D6C5D-C8E1-4A1F-9DEB-EB8B5D3C54B9},,1, , ,,, , , , ,0,4981,LitterCans_536,{14AD0DBA-2043-4DB5-894F-24DC5A5E776C},,,,
-76.9891826399313,38.9395777138822,4526,400938.01728,141297.95097,26058125,1,0,TQ,2007/09/19 04:00:00+00,{57C4F1C3-FEBB-4232-A521-ECEFE4B6A91E},,1, , ,,, , , , ,0,4982,LitterCans_542,{6EA6A9E3-33E8-4D1C-AAFA-16EC970DFE41},,,,
-77.0708359117619,38.9390271426222,5431,393858.980967,141239.160058,24440, ,0,YXF,2008/02/26 05:00:00+00,{5436291F-68D2-46AD-853F-F9D8B7B92123},, , , ,,, , , , ,0,4983,LitterCans_557,{661CC89B-D4B2-43E9-800C-59EEC2F16CC6},,,,
-77.028343403894,38.9387823806801,0,0,0,0,1,1,TQ,,{715F6AAF-7AC1-45F7-81A9-B7778F9FDADA},,1,4, ,,, , , ,"ratplates, powerwash",0,4984,LitterCans_563,{D82E69DA-577D-4396-B73A-E065605078D6},,,,
-77.0326219777159,38.9385846407315,2448,397171.972803,141188.160617,18438,1,0,TQ,2004/02/24 05:00:00+00,{81097C0A-8BE7-4DA0-9247-99C22E74069E},,1, , ,,, , , ,"ratplates, powerwash",0,4985,LitterCans_573,{B3FB04F7-A2BD-4603-A9AF-10F171FAD084},,,,
-76.9800854161227,38.9384360859571,1480,401726.73452,141171.352545,29093,1,0,TQ,2004/02/18 05:00:00+00,{B676424A-059A-4D75-A459-E295CC316A33},,1, , ,,, , , ,"ratplates, powerwash",0,4986,LitterCans_581,{9956E36B-40D7-42A4-9908-E89CDDD5872D},,,,
-76.9932300220526,38.9382769141549,1858,400587.136851,141153.516561,20641,1,1,TQ,2004/02/20 05:00:00+00,{4996B9E8-20A7-4B50-9386-4A7F9F24BBAD},,1, , ,,, , , ,"ratplates, powerwash",0,4987,LitterCans_589,{6274C3BA-B657-4A4B-958F-18E3052AEEF9},,,,
-77.0187953780361,38.9378556768489,1902,398370.680402,141106.902191,8559,1,0,TQ,2004/02/20 05:00:00+00,{778C719C-AB5C-4F4E-A2E0-BDFBBC791010},,1, , ,,, , , ,"ratplates, powerwash",0,4988,LitterCans_596,{1130DFB4-0E9D-49BC-84D4-6A1AF70C10E2},,,,
-77.0328592345737,38.9375696093973,2452,397151.362556,141075.49127,11358,1,1,TQ,2004/02/24 05:00:00+00,{89CD6ACD-C429-4AC4-9E29-35DE7A2AB0E5},,1, , ,,, , , ,"ratplates, powerwash",0,4989,LitterCans_604,{F2702821-E8F4-45D0-BF3F-5F0B45273169},,,,
-76.9906626878066,38.9373916901127,1772,400809.727721,141055.269165,32458,1,0,TQ,2004/02/19 05:00:00+00,{FD0E363C-275B-4F2B-B107-93AC2E7689A9},,1, , ,,, ,dented, ,"ratplates, powerwash",0,4990,LitterCans_615,{9E3C23D5-4488-490C-852F-9A895DBBA45C},,,,
-77.0328432348097,38.9372403695887,2453,397152.736573,141038.942433,11358,1,0,TQ,2004/02/24 05:00:00+00,{BEB95A6B-CD0E-4BA5-A530-C34AA952BDE1},,1, , ,,, , , ,"ratplates, powerwash",0,4991,LitterCans_623,{1BE66CF2-16AB-400D-9CEE-69EB30437956},,,,
-76.9918794347992,38.9370887688254,1850,400704.241244,141021.632002,25858,1,0,TQ,2004/02/20 05:00:00+00,{4EF9E631-E168-44BE-8B80-B2FCB79BC6E2},,1, , ,,, , , ,"ratplates, powerwash",0,4992,LitterCans_631,{9A2481D8-3935-4280-81A4-2AD556B31E18},,,,
-77.0215293130439,38.9369078385107,1904,398133.629277,141001.735625,8678,1,0,TQ,2004/02/20 05:00:00+00,{E90C8268-C7B1-4334-A56B-1420A3720420},,1, , ,,, ,broken, ,"ratplates, powerwash",0,4993,LitterCans_639,{47CD4E04-EA1F-41C0-97B4-3BDB3E378ED0},,,,
-77.0828461133232,38.9548367419695,3030,392819.333122,142995.042939,19269,1,0,TQ,2004/02/26 05:00:00+00,{192AAAE0-80D5-401C-9850-1913C8DDBC2B},,1, , ,,, , , , ,0,4994,LitterCans_648,{E0FF69BB-C773-49C3-B79D-2AFD0013D48D},,,,
-77.0824473134971,38.9546190687563,0,0,0,0,3,0,TQ,,{1181624D-B0E4-470E-9CB8-A549D03A885A},,1, , ,,, , , , ,0,4995,LitterCans_655,{BC3C7486-5E87-4A7E-AFC8-04CDD9DDF8E5},,,,
-77.0198630976222,38.95449516831,2071,398278.923904,142945.109207,278,1,0,TQ,2004/02/23 05:00:00+00,{F57EE0C9-CE93-4FD7-9B91-241786D19ADC},,1,1, ,,, , , ,"ratplates, powerwash",0,4996,LitterCans_661,{1FCFCAD4-0318-47BD-911B-9BA71616CA18},,,,
-77.0114309430943,38.9537947419815,1930,399009.38206,142876.17479,20819,1,0,TQ,2004/02/20 05:00:00+00,{13774FA9-ED94-4676-9C00-3ACBCBC4D15B},,1, , ,,, , , , ,0,4997,LitterCans_676,{38A6EC02-8293-4B7B-8344-0B355F1FE9AB},,,,
-76.9978390798091,38.9535630298605,1815,400187.503898,142850.393325,26987,1,1,TQ,2004/02/20 05:00:00+00,{CEB33B43-A299-4883-AACE-13835A3BC7B0},,1, , ,,, , , , ,0,4998,LitterCans_682,{8F3032AF-5573-4C45-ACF5-8BFB0287FB43},,,,
-77.0198094520689,38.9532969514456,2073,398282.634225,142813.392814,16074,1,1,TQ,2004/02/23 05:00:00+00,{3DB29565-9955-40FA-B7B6-F40169156313},,1,1, ,,, , , ,"ratplates, powerwash",0,4999,LitterCans_689,{3E23164A-1421-4AFA-B685-DC81F9EF88F6},,,,
-77.0819173422065,38.9529975377529,3025,392899.652496,142790.802243,23127,1,0,TQ,2004/02/26 05:00:00+00,{C6C0D36B-F4A6-46DB-864E-2C693C342629},,1, , ,,, , , , ,0,5000,LitterCans_696,{5A5DC404-200C-4802-82E8-D2EEEDCF118B},,,,
-77.0274404725694,38.9527421753055,2248,397623.522215,142770.724124,24784,1,1,TQ,2004/02/23 05:00:00+00,{9A92956E-6D04-4BD1-99EA-5DF41A38E3A1},,1, , ,,, , , , ,0,5001,LitterCans_703,{6B0BBA3C-056C-4FC7-989A-AD8E65E23771},,,,
-77.0731665452693,38.95265401903,2814,393658.136047,142752.023917,8569,1,0,TQ,2004/02/25 05:00:00+00,{6EDD419F-EBBD-4DA3-8D30-F3D352A6DE45},,1, , ,,, , , , ,0,5002,LitterCans_709,{EC04F5AC-D21F-4347-9B2C-1FDB30257C8F},,,,
-76.999092619295,38.952482080806,0,0,0,0,1,0,TQ,,{253F4E9A-ADB4-48FC-8DFA-FC271D21B4C3},,1, , ,,, , , , ,0,5003,LitterCans_716,{06A0FD04-1405-4C78-A944-A0DE8286282C},,,,
-77.0254405999382,38.9520189480691,2078,397794.992047,142679.291215,7442,1,1,TQ,2004/02/23 05:00:00+00,{A8C7C169-879D-4C47-BE1A-F6D45134860A},,1,1, ,,, , , ,"ratplates, powerwash",0,5004,LitterCans_733,{846C8DFB-79FC-4FDE-BEA1-BDBCFA41F9BB},,,,
-76.9956421538046,38.951622145533,1809,400377.940654,142634.94398,10929,1,0,TQ,2004/02/20 05:00:00+00,{71B17690-0E44-47BF-B107-3D153E5422E5},,1, , ,,, , , ,"ratplates, powerwash",0,5005,LitterCans_741,{115385DB-7A60-4368-9F69-FC4DDA44DBC6},,,,
-77.0784569092712,38.9511199291045,4705,393199.421739,142582.107015,32495,Steel,0,BXM,2008/01/22 05:00:00+00,{B67941FD-5219-4E10-AED7-AB835DDD3995},,P, , ,,, , , , ,0,5006,LitterCans_749,{BBCB98CF-78DC-419F-B33A-7784E7A3914F},,,,
-77.0271645818052,38.9508917061678,2253,397645.519118,142554.200396,19813,1,1,TQ,2004/02/23 05:00:00+00,{D7A9AFD8-48F4-4762-80E3-7BE0122EC252},,1, , ,,, , , , ,0,5007,LitterCans_755,{9608A5FA-0F3A-4DF7-A367-679A73564C1C},,,,
-77.0651037122169,38.950662003732,4699,394356.86288,142530.363371,26451,Steel,0,BXM,2008/01/22 05:00:00+00,{2C7BE83F-1C98-4D27-8A47-D8DD739ACFBE},, , , ,,, , , , ,0,5008,LitterCans_762,{3C153E39-4009-4F3C-BEF9-27A6D0D15C37},,,,
-77.0658103228871,38.9505942892295,4702,394292.680018,142523.790428,360,Steel,0,BXM,2008/01/22 05:00:00+00,{01EB627F-8684-4867-A580-4DB48DB022FC},, , , ,,, , , , ,0,5009,LitterCans_767,{0A99DD6D-74A7-4061-8943-94A6EFF19F39},,,,
-76.992769830867,38.9501471775123,1803,400626.929606,142471.225217,30498,1,1,TQ,2004/02/20 05:00:00+00,{FB31AC96-093D-4D56-80C3-9E45D29904BA},,1, , ,,, , , , ,0,5010,LitterCans_774,{D95DE855-3002-4B28-9D46-CAE3A459C7D9},,,,
-77.066936020049,38.9498328469607,2583,394197.966671,142438.433791,2108,1,0,AXD,2004/02/24 05:00:00+00,{C4CD6C92-48EB-4651-90FE-B27A8A6F9B36},,1, , ,,, , , , ,0,5011,LitterCans_787,{1FD33BCB-9ADA-4757-A2BD-CFA64D7B83F4},,,,
-76.9865703564326,38.9497317086268,5278,401164.324929,142425.164705,32003,Steel,0,MBR,2008/01/29 05:00:00+00,{05BF6A84-37BB-4D54-8635-EDB2B200FB66},, , , ,,, , , , ,0,5012,LitterCans_793,{53A5C453-46EC-4714-ACB1-7330DB0C57C7},,,,
-76.9865674821524,38.9496185733476,5276,401164.576113,142412.60549,32003,Steel,0,MBR,2008/01/29 05:00:00+00,{0146B862-786E-46E3-8A36-207B54F07043},, , , ,,, , , , ,0,5013,LitterCans_800,{8CEE24E7-B2A9-4DFA-9935-1AF7E320E643},,,,
-76.9860575026537,38.9494895331366,5270,401208.784547,142398.287986,32003,Steel,0,MBR,2008/01/29 05:00:00+00,{87517E2D-069D-43E2-9F6A-31A29995DEC3},, , , ,,, , , , ,0,5014,LitterCans_806,{8D233B31-4F96-4288-8A40-B7414FD2E870},,,,
-77.0803879742227,38.9490832234644,3020,393031.835239,142356.159683,15027,1,0,TQ,2004/02/26 05:00:00+00,{FF53D544-DA6B-4C1F-85EA-9A064E76C6CF},,1, , ,,, , , , ,0,5015,LitterCans_813,{CCE2A191-6C4B-4A55-9D36-88CC221CB1BB},,,,
-77.0363038833116,38.9485029054689,2391,0,0,0,1,0,TQ,,{69192A7D-5A4D-4166-A8DB-71A90FB0F668},,1, , ,,, , , , ,0,5016,LitterCans_819,{D50FB2C9-BB8B-41E0-9938-A4C516F91E68},,,,
-77.015553531755,38.948218297338,1924,398651.937136,142257.192225,5465,1,0,TQ,2004/02/20 05:00:00+00,{0501E92C-0993-420C-A493-7BF052029A71},,1,4, ,,, , , ,"ratplates, powerwash",0,5017,LitterCans_833,{2DF7E9AE-2AAA-476E-9604-1E3F84A7D43B},,,,
-77.0794389864321,38.9479840870485,3015,393113.990486,142234.074233,15410,Steel,1,TQ,2004/02/26 05:00:00+00,{4D6D74A0-689B-489B-8718-A5B470CE980F},,1, , ,,, , , , ,0,5018,LitterCans_840,{86510205-0DE2-4BEF-921D-27C208655DC1},,,,
-77.0328386771002,38.9479791259028,2422,397153.560983,142231.039082,21242,1,0,TQ,2004/02/24 05:00:00+00,{21ADA27D-6C27-4DAA-B08B-662DCE60A903},,1, , ,,, , , ,"ratplates, powerwash",0,5019,LitterCans_843,{B105DB8B-FE3C-4691-9AB4-2671C7EFE61A},,,,
-77.0654393099447,38.9477511059999,2580,394327.540828,142207.24753,16266,1,0,TQ,2004/02/24 05:00:00+00,{287FB85D-C8B8-42F0-BD6D-097640D098E0},,1, , ,,, , , , ,0,5020,LitterCans_851,{E797D47B-B536-47C4-B661-DB80C41FEC7C},,,,
-77.0328447367112,38.9473602462981,2424,397153.011376,142162.338261,21242,1,1,TQ,2004/02/24 05:00:00+00,{CDE0C4E2-1B1F-4CAC-A256-035E2333C6EE},,1,2, ,,, , , , ,0,5021,LitterCans_857,{9BA4E321-5292-4143-903E-47411F960611},,,,
-77.079379809125,38.9471365558356,3011,393119.039132,142139.985822,11296,1,1,TQ,2004/02/26 05:00:00+00,{4A024C29-6788-4B4D-8CC9-2149FDD484DF},,1, , ,,, , , , ,0,5022,LitterCans_863,{11C149A5-D36E-43FB-851A-F0C8E83D4FC6},,,,
-77.0085965245339,38.9463393571504,5775,399256.822241,142075.58679,14926,1,0,TQ,2010/09/08 04:00:00+00,{5602F588-BD29-4463-8D44-04673FB5BB0B},,1, , ,,, , , , ,0,5023,LitterCans_878,{E380CC79-45AE-42CE-9D1F-A215BEF4B50D},,,,
-77.0267776050826,38.946257855625,2265,397678.912006,142039.790902,18104,1,0,TQ,2004/02/23 05:00:00+00,{1E32A882-B569-4B83-A2EA-B2781D7BB54C},,1, , ,,, , , ,"ratplates, powerwash",0,5024,LitterCans_881,{171634DB-E6D5-4107-9463-85E74BE1868F},,,,
-77.0226583087588,38.9460805518662,1990,0,0,0,1,0,TQ,,{06281447-4D47-4614-8356-9FCDFA5A0E00},,1, , ,,, , , ,"ratplates, powerwash",0,5025,LitterCans_889,{7443E65E-1F1C-4FFD-8976-F635A6DED509},,,,
-77.0792125207663,38.9459671866508,0,0,0,0,1,0,TQ,,{5C2C046F-59B3-4E30-836F-144E31D065B6},,1, , ,,, , , , ,0,5026,LitterCans_896,{99A4C56E-A204-4D19-8CF4-621ED0D19DB0},,,,
-77.0968991024711,38.9458466741824,2830,391600.200898,141998.263842,17525,1,0,TQ,2004/02/25 05:00:00+00,{60DE0431-8967-4233-A1C5-A33A7038EC60},,1, , ,,, , , , ,0,5027,LitterCans_901,{5AE08B3D-1BB7-4F43-B3CE-09A52945AE7E},,,,
-77.0782768946484,38.945636474105,3006,393214.504446,141973.38049,11754,1,1,TQ,2004/02/26 05:00:00+00,{833548FE-37AB-484A-8F65-D18E623A8B63},,1, , ,,, , , , ,0,5028,LitterCans_908,{EBB707DB-F573-4FB5-9174-09C5C385044F},,,,
-76.9873012874919,38.9454201029443,1797,401101.031858,141946.52932,29810,1,0,TQ,2004/02/20 05:00:00+00,{4D92A4AB-2DF3-4F61-A56D-B4DD62A1CBAE},,1, , ,,, , , ,"ratplates, powerwash",0,5029,LitterCans_915,{B4E98C93-8367-4CC5-A2AC-B8777671470C},,,,
-77.0264652993839,38.9449830563533,2268,397705.944344,141898.268661,15858,1,1,TQ,2004/02/23 05:00:00+00,{CBA55446-1321-4058-B4DE-609892E8D20C},,1, , ,,, , , ,"ratplates, powerwash",0,5030,LitterCans_926,{488F081F-E669-4941-985D-64355AC0606F},,,,
-77.0776987431073,38.9446735135121,3002,393264.531942,141866.44098,12853,1,1,TQ,2004/02/26 05:00:00+00,{0383D44C-309E-4402-934F-6C2F8288A9CF},,1, , ,,, , , , ,0,5031,LitterCans_934,{AB1F4E80-E516-4D67-826C-467DBF84B387},,,,
-77.0326119614229,38.9443996128336,2432,397173.072016,141833.673533,14699,1,0,TQ,2004/02/24 05:00:00+00,{A33BEA48-C93A-450B-A500-984DC98A6938},,1, , ,,, , , ,"ratplates, powerwash",0,5032,LitterCans_941,{ECD204A4-8CA8-4C71-80D4-A0E68FC5B137},,,,
-77.0326118436404,38.9441421560312,2433,397173.072016,141805.093991,14699,1,0,TQ,2004/02/24 05:00:00+00,{28E26484-A93A-43AF-92A8-3211929F438E},,1, , ,,, , , ,"ratplates, powerwash",0,5033,LitterCans_948,{A1389321-3245-4586-9951-C15732C3A0B6},,,,
-77.0316946086979,38.9439281732536,4854,397252.578586,141781.312185,18736, ,0,KEO,2008/01/23 05:00:00+00,{95B3F653-9573-4F98-9839-DEDB3AED5307},, , , ,,, , , , ,0,5034,LitterCans_956,{01B53AF6-303A-4BDF-802A-36ECAA2C2E83},,,,
-77.0314857586006,38.9438418942707,4853,397270.681256,141771.728419,18736,Steel,0,KEO,2008/01/23 05:00:00+00,{80DDA73E-CC72-4EAF-9B89-DE110EEF2FE6},, , , ,,, , , , ,0,5035,LitterCans_959,{9CA720D9-E25C-4105-B7AE-9DA118BB8557},,,,
-77.0772737631211,38.9433507476888,2999,393301.249371,141719.571266,9907,1,0,TQ,2004/02/26 05:00:00+00,{21D4B431-985C-48FF-8CD7-D8DC95349C0D},,1, , ,,, , , , ,0,5036,LitterCans_972,{BE7F97FB-ACCE-4B84-A06F-FB5ADCBECB76},,,,
-77.0882755808048,38.9430958325582,4688,392347.462136,141692.137594,23931,Steel,0,BXM,2008/01/22 05:00:00+00,{AFF1FBB8-B195-4A6C-B3A0-5AF5CF85A5E7},, , , ,,, , , , ,0,5037,LitterCans_979,{A7BA9073-A74F-4842-B43F-30A04F276519},,,,
-76.9903404167031,38.9430442237993,1781,400837.601493,141682.753151,23124,1,0,TQ,2004/02/19 05:00:00+00,{4E11588B-8D48-41CA-A0D2-BF6B5BDE8319},,1, , ,,, , , ,"ratplates, powerwash",0,5038,LitterCans_986,{7FAD150F-41E4-4A8E-89DB-747B108489CD},,,,
-77.0253549914143,38.9428864975292,0,0,0,0,1,1,TQ,,{388B404F-3AEC-428F-8CE4-A7E5ABCD00F7},,1, , ,,, , , , ,0,5039,LitterCans_993,{2FB49CE9-861A-4844-A4AC-3C9DE932A057},,,,
-77.0259772247158,38.9428376981203,0,0,0,0,1,1,TQ,,{11D497CB-5CBF-4BD3-B602-3558F7583C51},,1, , ,,, , , , ,0,5040,LitterCans_998,{E93F97D2-1B25-44AA-9048-7E3B15B5DAD4},,,,
-77.0884250431007,38.9425387368398,4690,392334.445361,141630.307914,18156,Steel,0,BXM,2008/01/22 05:00:00+00,{688A839B-D13F-4BC5-AB79-B547A6B49E9B},, , , ,,, , , , ,0,5041,LitterCans_1003,{C527C710-C024-42F8-9BDE-DB7E2986AC6D},,,,
-77.0183899594122,38.9421522019987,1895,398405.925414,141583.846782,30669,1,0,TQ,2004/02/20 05:00:00+00,{33318652-1BC4-4236-8059-9A367A9530FC},,1,4, ,,, , , ,"ratplates, powerwash",0,5042,LitterCans_1017,{E0F0BB45-5862-44FD-AD6F-BCAB5956E050},,,,
-77.0256712871898,38.9420285780728,0,0,0,0,1,1,TQ,,{4E0FEBD1-8482-4EDC-AD4F-0E0E77C6141D},,1, , ,,, , , , ,0,5043,LitterCans_1024,{A7807387-AF23-4C46-BC5A-2478852BC881},,,,
-77.0187571231819,38.941993390555,1896,398374.09121,141566.224277,19506,1,0,TQ,2004/02/20 05:00:00+00,{E07C3B2E-CDF8-4B5D-9104-7603F6AA6EB6},,1,1, ,,, , , ,"ratplates, powerwash",0,5044,LitterCans_1030,{71C270BD-BF88-429D-A2D7-025188B3D774},,,,
-77.0325220707172,38.9419315559592,2436,397180.766508,141559.694658,4233,1,1,TQ,2004/02/24 05:00:00+00,{D9405C68-66CD-4751-97D2-D99DCE670EFE},,1, , ,,, , , ,"ratplates, powerwash",0,5045,LitterCans_1036,{D15FA41E-84EB-418D-90C7-538237C4C9C5},,,,
-77.0761020606348,38.941792802573,2998,393402.681267,141546.540384,8060,1,1,TQ,2004/02/26 05:00:00+00,{CDF2AC40-AABF-41B2-97D8-500A02AD23A5},,1, , ,,, , , , ,0,5046,LitterCans_1043,{1B3902A5-15A0-4F29-BB0F-5797FDD824DB},,,,
-77.0889822616167,38.94161856715,4692,392286.03923,141528.207587,18156,Steel,0,BXM,2008/01/22 05:00:00+00,{B99BB6AC-BE8E-4835-8A0B-3861477A50E2},, , , ,,, , , , ,0,5047,LitterCans_1050,{9FBE06B4-C420-435E-92B0-3562BB921767},,,,
-77.0241454289623,38.9410809787728,4840,397906.936852,141465.047897,2352, ,0,KEO,2008/01/23 05:00:00+00,{8DD9FBE8-A147-4B27-9E2D-552F50986488},, , , ,,, , , , ,0,5048,LitterCans_1063,{E11CF7BB-32EE-4262-8A25-4D1AF24BC7A2},,,,
-77.0238874459404,38.9409587262001,4835,397929.298974,141451.470895,2352,Steel,0,KEO,2008/01/23 05:00:00+00,{814CF61D-98E4-452C-B7F0-98682829C3BB},, , , ,,, , , , ,0,5049,LitterCans_1070,{535D8E07-831C-44CA-ABC3-3345428D9CDD},,,,
-76.9670063249261,38.929720312217,0,0,0,0,1,0,TQ,,{0C515207-717E-46E3-903F-63F57C10E279},,1, , ,,, ,dented, , ,0,5050,LitterCans_1079,{05234AD9-1D02-44F4-9A56-5B2440714D83},,,,
-77.0347963840318,38.9296596667279,0,0,0,0,1,1,TQ,,{A5869EF5-EA27-40F3-9F49-4880A52F3A8C},,1, , ,,, , , ,"ratplate, powerwash",0,5051,LitterCans_1085,{CAC6D9E9-B39F-4A07-98B9-6B9D0AE5AD76},,,,
-77.0278320451307,38.9295611802377,4491,397589.9756,140187.87691,10110310,1,1,TQ,2007/07/09 04:00:00+00,{BF95A1CB-17C1-4D11-BF79-5B83A084C01D},,1, , ,,, , , ,"ratplates, powerwash",0,5052,LitterCans_1091,{8F99103B-D6E4-4431-8F49-BA6BA9E2251E},,,,
-77.0325703360719,38.9294661521766,0,0,0,0,1,0,TQ,,{70B44378-A72B-4A1B-AB84-47CDDCB264C0},,1, , ,,, , , ,"ratplate, powerwash",0,5053,LitterCans_1099,{E6AE8DC6-72BD-47B5-819D-C68B0952D68B},,,,
-77.0438601451812,38.9293510546149,4203,396197.166367,140163.560767,2302,2,0,TQ,2004/03/03 05:00:00+00,{0F531111-2815-4128-B0D8-D81F42CE55A0},,1,2, ,,, , , ,"ratplate, powerwash",0,5054,LitterCans_1105,{3C4EB6CB-4A71-4F22-A33B-05067ADF20A3},,,,
-76.977403200117,38.9260019814078,5391,401959.617243,139791.113606,30931,Steel,0,YXF,2008/02/21 05:00:00+00,{11FB5443-0D42-4D14-A92E-052EFE312EA5},, , , ,,, , , , ,0,5055,LitterCans_1899,{83F8206F-40AE-4A66-A31B-4A4E9921E6DA},,,,
-77.0259316068291,38.9259777133992,3740,397751.610444,139788.49692,4038,1,0,AXD,2004/03/02 05:00:00+00,{375CD27C-388C-4395-8B31-9D36BBE997BF},,1, , ,,, , , ,"ratplate, powerwash",0,5056,LitterCans_1902,{04CC01B6-A5A6-4B49-A0DB-1166B73662B0},,,,
-77.0256503998871,38.9258146077999,0,0,0,0,1,0,TQ,,{86C756E9-971F-434A-8235-50EF2BA3CB42},,1, , ,,, , , ,"ratplate, powerwash",0,5057,LitterCans_1916,{52813985-BC7C-4FAA-9AB9-6D43CB513919},,,,
-77.0042390877523,38.925729902485,1732,399614.759019,139765.959026,33339,1,0,TQ,2004/02/19 05:00:00+00,{FF9B0EC8-A159-4EF6-8E1A-940BF0A19907},,1, , ,,, , , , ,0,5058,LitterCans_1922,{6B8A9A97-7AA5-4F84-BBD8-683416939DBE},,,,
-77.036615512989,38.9256761293537,2350,0,0,0,1,0,TQ,,{37B62F71-B7FA-4C1E-96D5-0130013BD08A},,1, , ,,, , , ,"ratplates, powerwash",0,5059,LitterCans_1928,{E7225CCE-4FC4-4F46-BD05-DD78B950449A},,,,
-76.9805641418894,38.925650865056,1742,401685.532931,139752.073807,26224,1,0,TQ,2004/02/19 05:00:00+00,{F0B3F115-1955-451D-A5DC-EC450483209C},,1, , ,,, , , ,"ratplates, powerwash",0,5060,LitterCans_1935,{6B982B62-45AB-4F95-BD36-50459113CF6E},,,,
-77.0320064261851,38.9256251172665,5412,397224.834994,139749.523038,19845, ,0,YXF,2008/02/26 05:00:00+00,{5391D58D-CB44-4017-AB84-7FB1F8158C85},, , , ,,, , , , ,0,5061,LitterCans_1940,{A7E1CAE5-412F-4098-9806-47F1361F16A9},,,,
