X,Y,OBJECTID,LATITUDE,LONGITUDE,DATE_MARKED,YEAR_MARKED,VOLUNTEER_GROUP,CATCH_BASIN_ID,INTERSECTION,GIS_ID,CREATOR,CREATED,EDITOR,EDITED
-76.9740578372768,38.9382661332709,167,38.938258,-76.974056,6/20/2010,2010,Girl Scouts of America,C-289-117-076-776,22nd Randolh St.,StormDrainsPt_256,,,,
-76.9752578332028,38.9382189106856,168,38.938211,-76.975256,6/20/2010,2010,Girl Scouts of America,C-288-117-036-750,21st Randolh St,StormDrainsPt_252,,,,
-76.9882225199676,38.9382012976766,169,38.938194,-76.98822,5/10/2019,2019,Priscilla Lyle,"C-276-118-769-016, C-276-118-656-011",2 as on the east & west corner of Randolph st Ne & 13 st,StormDrainsPt_1877,,,,
-77.0329050740607,38.9378744643324,170,38.937867,-77.032903,7/6/2011,2011,Jim Graham Youth Program,C-238-118-059-465,14th & Quincy,StormDrainsPt_764,,,,
-77.0326356289792,38.9377411269867,171,38.937733,-77.032633,7/6/2011,2011,Jim Graham Youth Program,C-238-118-289-309,14th & Quincy,StormDrainsPt_765,,,,
-77.0246384088568,38.9377216827191,172,38.937714,-77.024636,7/7/2011,2011,Jim Graham Youth Program,C-245-118-222-134,GA & Quincy,StormDrainsPt_782,,,,
-77.024316180821,38.9375689064119,173,38.937561,-77.024314,7/7/2011,2011,Jim Graham Youth Program,C-245-117-498-959,GA & Quincy,StormDrainsPt_781,,,,
-77.0633075600597,38.9374328859232,174,38.937425,-77.063305,8/6/2018,2018,DOEE, , ,StormDrainsPt_1693,,,,
-77.0633075848519,38.9373309119511,175,38.937323,-77.063305,8/6/2018,2018,DOEE, , ,StormDrainsPt_1694,,,,
-77.0636238673838,38.9372817891088,176,38.937274,-77.063622,8/6/2018,2018,DOEE, , ,StormDrainsPt_1692,,,,
-76.9751217273571,38.9372939097853,177,38.937286,-76.975119,6/20/2010,2010,Girl Scouts of America,C-288-116-130-717,21st Quincy St,StormDrainsPt_251,,,,
-77.0328856285394,38.9371772365175,178,38.937169,-77.032883,7/6/2011,2011,Jim Graham Youth Program,C-238-117-058-691,14th & Spring,StormDrainsPt_759,,,,
-77.0646215593262,38.937159440532,179,38.937152,-77.064619,8/6/2018,2018,DOEE, , ,StormDrainsPt_1691,,,,
-77.0326328538486,38.9371716861879,180,38.937164,-77.032631,7/6/2011,2011,Jim Graham Youth Program,C-238-117-273-681,14th & Spring,StormDrainsPt_763,,,,
-76.976160609795,38.9371716854735,181,38.937164,-76.976158,6/6/2010,2010,Girl Scouts of America,C-287-116-225-590,20th Quincy st,StormDrainsPt_166,,,,
-76.9742439381961,38.9371661261314,182,38.937158,-76.974242,6/27/2010,2010,Girl Scouts of America,C-288-116-887-555,22nd Quincy St,StormDrainsPt_261,,,,
-76.990560612012,38.9371133525222,183,38.937106,-76.990558,8/23/2012,2012,American University,C-274-116-744-806,Quincy and 12th St NE,StormDrainsPt_994,,,,
-77.0328911790574,38.9370827919481,184,38.937075,-77.032889,7/6/2011,2011,Jim Graham Youth Program,C-238-117-055-586,14th & Spring,StormDrainsPt_758,,,,
-76.9937496363508,38.9370716689031,185,38.937064,-76.993747,5/10/2019,2019,Priscilla,"C-271-116-968-960, C-272-116-012-791, C-272-116-026-669, C-272-116-176-809",2 DS on west corner of perry pl ne & east side of perry pl &10 st ne 10,StormDrainsPt_1878,,,,
-76.9778217196465,38.9370244655058,186,38.937017,-76.977819,7/9/2010,2010,Girl Scouts of America,C-285-116-782-466,Perry & South Dakota Ave,StormDrainsPt_359,,,,
-77.0609684704718,38.9369728233987,187,38.936965,-77.060966,8/6/2018,2018,N/A, , ,StormDrainsPt_1696,,,,
-77.0326384115912,38.9369411262264,188,38.936933,-77.032636,7/6/2011,2011,Jim Graham Youth Program,C-238-117-268-422,14th & Spring,StormDrainsPt_762,,,,
-77.0626116676,38.9363730107688,189,38.936365,-77.062609,8/6/2018,2018,DOEE, , ,StormDrainsPt_1698,,,,
-77.032913407793,38.9363633468371,190,38.936356,-77.032911,7/6/2011,2011,Jim Graham Youth Program,C-238-116-014-787,14th & Perry Pl,StormDrainsPt_755,,,,
-77.0647302585061,38.9363472910207,191,38.936339,-77.064728,8/6/2018,2018,DOEE, , ,StormDrainsPt_1702,,,,
-77.0634889016341,38.9363449901639,192,38.936337,-77.063487,8/6/2018,2018,DOEE, , ,StormDrainsPt_1701,,,,
-76.9798078358518,38.9362939100433,193,38.936286,-76.979806,7/9/2010,2010,Girl Scouts of America,C-284-115-050-693,18th Perry St.,StormDrainsPt_358,,,,
-77.064717322683,38.9362643046961,194,38.936257,-77.064715,8/6/2018,2018,DOEE, , ,StormDrainsPt_1703,,,,
-76.9700661645094,38.936241131642,195,38.936233,-76.970064,6/27/2010,2010,Girl Scouts of America,C-292-115-483-449,26th Perry St,StormDrainsPt_267,,,,
-77.0632069695218,38.9362225670014,196,38.936215,-77.063205,8/6/2018,2018,DOEE, , ,StormDrainsPt_1700,,,,
-76.9740967201755,38.9362327977302,197,38.936225,-76.974094,6/27/2010,2010,Girl Scouts of America,C-288-115-995-516,22nd Perry St,StormDrainsPt_260,,,,
-77.0328356246861,38.9361939045658,198,38.936186,-77.032833,7/6/2011,2011,Jim Graham Youth Program,C-238-116-079-599,14th & Perry Pl,StormDrainsPt_756,,,,
-77.0624604837205,38.9361415422616,199,38.936134,-77.062458,8/6/2018,2018,DOEE, , ,StormDrainsPt_1699,,,,
-77.0326328473113,38.9361494603533,200,38.936142,-77.032631,7/6/2011,2011,Jim Graham Youth Program,C-238-116-250-547,14th & Perry Pl,StormDrainsPt_757,,,,
-76.9899584864659,38.9360904189611,201,38.936083,-76.989956,6/5/2018,2018,DOEE, , ,StormDrainsPt_1604,,,,
-76.9911217286644,38.9360855765379,202,38.936078,-76.991119,8/23/2012,2012,American University,C-274-115-231-676,Perry and 12th St NE,StormDrainsPt_992,,,,
-77.061243750265,38.9359449313518,203,38.935937,-77.061241,8/6/2018,2018,DOEE, , ,StormDrainsPt_1718,,,,
-77.0611584482859,38.9357877270864,204,38.93578,-77.061156,8/6/2018,2018,DOEE, , ,StormDrainsPt_1717,,,,
-76.9761189479547,38.9357605718255,205,38.935753,-76.976117,6/6/2010,2010,Girl Scouts of America,C-287-115-228-036,20th South Dakota,StormDrainsPt_165,,,,
-77.0610136815153,38.9356755412769,206,38.935668,-77.061011,8/6/2018,2018,DOEE, , ,StormDrainsPt_1697,,,,
-77.0328356251995,38.9355439015816,207,38.935536,-77.032833,7/6/2011,2011,Jim Graham Youth Program,C-238-115-062-873,14th & Parkwood,StormDrainsPt_753,,,,
-77.0242578437042,38.9353411299191,208,38.935333,-77.024256,7/7/2011,2011,Jim Graham Youth Program,C-245-115-499-483,GA & Princeton,StormDrainsPt_779,,,,
-77.0240356285889,38.9353327981097,209,38.935325,-77.024033,7/7/2011,2011,Jim Graham Youth Program,C-245-115-685-472,GA & Princeton,StormDrainsPt_780,,,,
-77.0326384050109,38.93518834509,210,38.935181,-77.032636,7/6/2011,2011,Jim Graham Youth Program,C-238-115-224-478,14th & Parkwood,StormDrainsPt_754,,,,
-76.9798383946917,38.9351744627479,211,38.935167,-76.979836,7/9/2010,2010,Girl Scouts of America,C-283-114-988-453,18th Otis St,StormDrainsPt_356,,,,
-76.9740633906853,38.9351439029085,212,38.935136,-76.974061,6/27/2010,2010,Girl Scouts of America,C-288-114-990-310,22nd Otis St,StormDrainsPt_259,,,,
-76.9761244946683,38.9351439096674,213,38.935136,-76.976122,6/6/2010,2010,Girl Scouts of America,C-287-114-215-350,20th Otis st,StormDrainsPt_164,,,,
-76.9720578360192,38.9351383510067,214,38.935131,-76.972056,6/27/2010,2010,Girl Scouts of America,C-290-114-732-272,24th and Otis,StormDrainsPt_262,,,,
-76.9761078377227,38.9350466886656,215,38.935039,-76.976106,7/9/2010,2010,Girl Scouts of America,C-287-114-213-239,2000 block of Otis St,StormDrainsPt_363,,,,
-76.9798439471472,38.9350355737024,216,38.935028,-76.979842,6/6/2010,2010,Girl Scouts of America,C-283-114-986-292,18th Otis st,StormDrainsPt_159,,,,
-76.9814772780187,38.9349550214369,217,38.934947,-76.981475,7/11/2010,2010,Girl Scouts of America,C-282-114-566-240,17th Otis St,StormDrainsPt_370,,,,
-77.0328356334133,38.9348855748431,218,38.934878,-77.032833,7/5/2011,2011,Jim Graham Youth Program,C-238-115-047-144,14th & Otis,StormDrainsPt_752,,,,
-76.9829939493473,38.9348855727031,219,38.934878,-76.982992,7/11/2010,2010,Girl Scouts of America,C-281-114-255-187,16th Otis St,StormDrainsPt_368,,,,
-77.0648779955155,38.9347976908341,220,38.93479,-77.064876,8/6/2018,2018,DOEE, , ,StormDrainsPt_1714,,,,
-76.9865994997687,38.934802237389,221,38.934794,-76.986597,7/11/2010,2010,Girl Scouts of America,C-278-114-116-167,14th Otis St,StormDrainsPt_367,,,,
-77.066259831345,38.9347636029082,222,38.934756,-77.066258,8/6/2018,2018,DOEE, , ,StormDrainsPt_1704,,,,
-77.0866384194962,38.9347355718985,223,38.934728,-77.086636,4/21/2012,2012,American University,C-191-116-403-041,New Mexico and Newark St NW,StormDrainsPt_934,,,,
-77.0647773225613,38.9347279052863,224,38.93472,-77.064775,8/6/2018,2018,DOEE, , ,StormDrainsPt_1713,,,,
-77.0635920236381,38.9347239169289,225,38.934716,-77.06359,8/6/2018,2018,DOEE, , ,StormDrainsPt_1706,,,,
-77.0619063771819,38.9347206240476,226,38.934713,-77.061904,8/6/2018,2018,DOEE, , ,StormDrainsPt_1712,,,,
-77.0631439870306,38.9347044947132,227,38.934697,-77.063142,8/6/2018,2018,DOEE, , ,StormDrainsPt_1707,,,,
-77.0650328996245,38.9347018464648,228,38.934694,-77.065031,8/6/2018,2018,DOEE, , ,StormDrainsPt_1716,,,,
-76.9940967294196,38.934627239504,229,38.934619,-76.994094,Unknown, ,Unknown,C-271-114-613-116,Michigan Ave and 9th St NE,StormDrainsPt_1837,,,,
-76.9910022873116,38.934582793523,230,38.934575,-76.991,8/23/2012,2012,American University,C-274-114-301-007,Otis and 12th St NE,StormDrainsPt_991,,,,
-77.0238828510737,38.9345772400386,231,38.934569,-77.023881,7/7/2011,2011,Jim Graham Youth Program,C-245-114-798-627,GA & Otis,StormDrainsPt_778,,,,
-77.0636300229584,38.9345507656348,232,38.934543,-77.063628,8/6/2018,2018,DOEE, , ,StormDrainsPt_1705,,,,
-77.0366134049887,38.9345522352155,233,38.934544,-77.036611,10/9/2016,2016,Girl Scout Troup 6531,C-234-114-759-845,16th & Meridian,StormDrainsPt_1515,,,,
-77.0603730363709,38.9345420257631,234,38.934534,-77.060371,8/6/2018,2018,DOEE, , ,StormDrainsPt_1710,,,,
-77.023902292523,38.9344605695284,235,38.934453,-77.0239,7/7/2011,2011,Jim Graham Youth Program,C-245-114-777-502,GA & Otis,StormDrainsPt_777,,,,
-77.0326356228697,38.9344522413937,236,38.934444,-77.032633,7/5/2011,2011,Jim Graham Youth Program,C-238-114-204-656,14th & Otis,StormDrainsPt_750,,,,
-77.0602467021893,38.9344273161391,237,38.93442,-77.060244,8/6/2018,2018,DOEE, , ,StormDrainsPt_1709,,,,
-76.9912300634448,38.9344327955613,238,38.934425,-76.991228,8/23/2012,2012,American University,C-274-113-096-842,Otis and 12th St NE,StormDrainsPt_989,,,,
-76.9910772767356,38.934424460328,239,38.934417,-76.991075,8/23/2012,2012,American University,C-274-113-233-836,Otis and 12th St NE,StormDrainsPt_990,,,,
-76.9925411668033,38.9344050148705,240,38.934397,-76.992539,Unknown, ,Unknown,C-272-113-960-840,Otis & 10th NE,StormDrainsPt_1850,,,,
-76.9927106103772,38.9343939093117,241,38.934386,-76.992708,Unknown, ,Unknown,C-272-113-815-830,Otis & 10th NE,StormDrainsPt_1848,,,,
-76.9928828363064,38.9343550130611,242,38.934347,-76.992881,Unknown, ,Unknown,C-272-113-662-792,Otis & 10th NE,StormDrainsPt_1847,,,,
-77.046168971184,38.9342494601368,243,38.934242,-77.046167,10/19/2016,2016,Girl Scout Troup 6531,C-226-114-474-681,Pierce Mill Rd NW,StormDrainsPt_1535,,,,
-77.0411939593534,38.9342411221196,244,38.934233,-77.041192,10/9/2016,2016,Girl Scout Troup 6531,C-230-114-784-577,18th & Newton NW,StormDrainsPt_1501,,,,
-77.0387522982454,38.9342327957638,245,38.934225,-77.03875,10/9/2016,2016,Girl Scout Troup 6531,C-232-114-901-538,17th & Newton NW,StormDrainsPt_1512,,,,
-76.9701995002956,38.9341939029083,246,38.934186,-76.970197,6/27/2010,2010,Girl Scouts of America,C-292-113-318-183,26th Newton St.,StormDrainsPt_265,,,,
-76.976116163956,38.9341550214983,247,38.934147,-76.976114,6/6/2010,2010,Girl Scouts of America,C-287-113-193-253,20th Newton st,StormDrainsPt_163,,,,
-77.0389217378997,38.9341439085704,248,38.934136,-77.038919,10/9/2016,2016,Girl Scout Troup 6531,C-232-114-751-442,17th & Newton NW,StormDrainsPt_1510,,,,
-77.0412161914317,38.9341327894205,249,38.934125,-77.041214,10/9/2016,2016,Girl Scout Troup 6531,C-230-114-761-459,18th & Newton NW,StormDrainsPt_1500,,,,
-77.024138403694,38.9341300153478,250,38.934122,-77.024136,7/7/2011,2011,Jim Graham Youth Program,C-245-114-563-143,GA & Otis,StormDrainsPt_776,,,,
-77.0241356212482,38.9341216832412,251,38.934114,-77.024133,11/6/2010,2010,Columbia Heights Inner City Outings,C-245-114-566-133,Georgia ave & Otis Pl,StormDrainsPt_579,,,,
-77.0221189629486,38.9340466828114,252,38.934039,-77.022117,11/6/2010,2010,Columbia Heights Inner City Outings,C-247-114-313-012,6th & Newton Pl,StormDrainsPt_582,,,,
-76.974518938628,38.9340300183104,253,38.934022,-76.974517,7/11/2010,2010,Girl Scouts of America,C-288-113-576-076,Newton/ South Dakota,StormDrainsPt_371,,,,
-76.9796244961364,38.9340133544865,254,38.934006,-76.979622,6/6/2010,2010,Girl Scouts of America,C-284-113-149-164,18th Newton st,StormDrainsPt_161,,,,
-76.9813717219392,38.9339772434295,255,38.933969,-76.981369,7/11/2010,2010,Girl Scouts of America,C-282-113-640-149,17th Newton St,StormDrainsPt_369,,,,
-77.0459911899576,38.9339272401076,256,38.933919,-77.045989,10/19/2016,2016,Girl Scout Troup 6531,C-226-114-619-319,Pierce Mill Rd NW,StormDrainsPt_1536,,,,
-77.0325384022867,38.9339161302737,257,38.933908,-77.032536,7/5/2011,2011,Jim Graham Youth Program,C-238-114-280-061,14th & Oak,StormDrainsPt_751,,,,
-77.032524517519,38.9338189075065,258,38.933811,-77.032522,7/5/2011,2011,Jim Graham Youth Program,C-238-113-290-952,14th & Oak,StormDrainsPt_749,,,,
-77.0240606299304,38.9336800125345,259,38.933672,-77.024058,11/6/2010,2010,Columbia Heights Inner City Outings,C-245-113-622-638,Georgia ave & Newton Pl,StormDrainsPt_578,,,,
-77.0862856461344,38.9336300090627,260,38.933622,-77.086283,4/21/2012,2012,American University,C-191-114-678-800,44th and Macombst,StormDrainsPt_933,,,,
-76.9909550553551,38.9335911287771,261,38.933583,-76.990953,8/23/2012,2012,American University,C-274-112-320-908,Newton and 12th St NE,StormDrainsPt_988,,,,
-77.0240106315846,38.9335772380595,262,38.933569,-77.024008,7/7/2011,2011,Jim Graham Youth Program,C-245-113-664-524,GA & Newton,StormDrainsPt_774,,,,
-76.9741161612766,38.9335466883236,263,38.933539,-76.974114,7/9/2010,2010,Girl Scouts of America,C-288-112-911-542,22nd and South Dakota,StormDrainsPt_365,,,,
-77.0863439770317,38.9334438993692,264,38.933436,-77.086342,4/21/2012,2012,American University,C-191-114-631-598,44th and Macombst,StormDrainsPt_932,,,,
-77.0328356294448,38.9334244639415,265,38.933417,-77.032833,7/5/2011,2011,Jim Graham Youth Program,C-238-113-008-522,14th & Meridian,StormDrainsPt_746,,,,
-77.0207050740044,38.9333466812972,266,38.933339,-77.020703,11/6/2010,2010,Columbia Heights Inner City Outings,C-248-113-523-201,Warder st & Manor pl,StormDrainsPt_583,,,,
-77.0325634053391,38.9332300147565,267,38.933222,-77.032561,7/5/2011,2011,Jim Graham Youth Program,C-238-113-241-299,14th & Meridian,StormDrainsPt_748,,,,
-76.9797383943291,38.9331911322602,268,38.933183,-76.979736,6/6/2010,2010,Girl Scouts of America,C-284-112-029-246,18th Monroe st,StormDrainsPt_160,,,,
-76.9761189499656,38.9331716845313,269,38.933164,-76.976117,6/6/2010,2010,Girl Scouts of America,C-287-112-169-161,20th Monroe st,StormDrainsPt_162,,,,
-77.0326384023107,38.9330661237441,270,38.933058,-77.032636,7/5/2011,2011,Jim Graham Youth Program,C-238-113-170-124,14th & Meridian,StormDrainsPt_747,,,,
-76.9732522784017,38.9330633513885,271,38.933056,-76.97325,7/11/2010,2010,Girl Scouts of America,C-289-111-639-978,South Dakota/ Monroe,StormDrainsPt_372,,,,
-77.0465134129348,38.9328855741737,272,38.932878,-77.046511,10/19/2016,2016,Girl Scout Troup 6531,C-226-113-138-187,Klingle & Rosemount NW,StormDrainsPt_1533,,,,
-77.0464328574461,38.9328772374884,273,38.932869,-77.046431,10/19/2016,2016,Girl Scout Troup 6531,C-226-113-205-156,Klingle Rd NW,StormDrainsPt_1534,,,,
-77.0226411852867,38.9328827908715,274,38.932875,-77.022639,11/6/2010,2010,Columbia Heights Inner City Outings,C-246-112-832-722,Park Rd 596 block,StormDrainsPt_580,,,,
-76.9862630617019,38.9328679532698,275,38.93286,-76.986261,6/5/2018,2018,DOEE, , ,StormDrainsPt_1601,,,,
-76.9885854679439,38.9327506176943,276,38.932743,-76.988583,6/5/2018,2018,DOEE, , ,StormDrainsPt_1602,,,,
-77.0236550733224,38.9327439071764,277,38.932736,-77.023653,7/7/2011,2011,Jim Graham Youth Program,C-245-112-951-590,GA & Park,StormDrainsPt_773,,,,
-77.0465467440594,38.932707790972,278,38.9327,-77.046544,10/19/2016,2016,Girl Scout Troup 6531,C-226-112-108-979,Klingle & Rosemount NW,StormDrainsPt_1529,,,,
-76.986472210372,38.9326855054136,279,38.932678,-76.98647,6/5/2018,2018,DOEE, , ,StormDrainsPt_1600,,,,
-77.0398328566649,38.9325772373845,280,38.932569,-77.039831,10/9/2016,2016,Girl Scout Troup 6531,C-231-112-922-718,Park & Mt Pleasant,StormDrainsPt_1505,,,,
-77.0325856270794,38.9325411253616,281,38.932533,-77.032583,7/5/2011,2011,Jim Graham Youth Program,C-238-112-201-536,14th & Newton,StormDrainsPt_745,,,,
-77.0397245141092,38.9324994605026,282,38.932492,-77.039722,10/9/2016,2016,Girl Scout Troup 6531,C-232-112-016-626,Park & Mt Pleasant,StormDrainsPt_1508,,,,
-77.032585630049,38.9324466822703,283,38.932439,-77.032583,7/5/2011,2011,Jim Graham Youth Program,C-238-112-199-429,14th & Newton,StormDrainsPt_744,,,,
-77.0411523005019,38.9324244587689,284,38.932417,-77.04115,10/9/2016,2016,Girl Scout Troup 6531,C-230-112-773-576,Park & 18th NW,StormDrainsPt_1499,,,,
-77.0326384009872,38.9323577915866,285,38.93235,-77.032636,7/5/2011,2011,Jim Graham Youth Program,C-238-112-153-340,14th & Newton,StormDrainsPt_743,,,,
-77.0462884146812,38.9322244627422,286,38.932217,-77.046286,10/19/2016,2016,Girl Scout Troup 6531,C-226-112-314-441,Adams Mill Rd NW,StormDrainsPt_1531,,,,
-76.9720661679456,38.9321827912351,287,38.932175,-76.972064,7/11/2010,2010,Girl Scouts of America,C-290-110-659-989,24th Lawrence St,StormDrainsPt_373,,,,
-76.9763439402196,38.932182798404,288,38.932175,-76.976342,7/9/2010,2010,Girl Scouts of America,C-286-111-947-071,20th Lawrence St,StormDrainsPt_362,,,,
-77.0217578489452,38.932177238917,289,38.932169,-77.021756,11/6/2010,2010,Columbia Heights Inner City Outings,C-247-111-577-925,Morton st. 600 block,StormDrainsPt_581,,,,
-77.0464217442719,38.9321411280511,290,38.932133,-77.046419,10/19/2016,2016,Girl Scout Troup 6531,C-226-112-200-352,Adams Mill Rd NW,StormDrainsPt_1530,,,,
-77.0329328453299,38.9319744595492,291,38.931967,-77.032931,7/5/2011,2011,Jim Graham Youth Program,C-237-111-888-919,14th & Newton,StormDrainsPt_729,,,,
-77.0237689563355,38.9319522340535,292,38.931944,-77.023767,7/7/2011,2011,Jim Graham Youth Program,C-245-111-831-714,GA & Morton,StormDrainsPt_772,,,,
-77.0280995101346,38.9319411297004,293,38.931933,-77.028097,10/9/2016,2016,Girl Scout Troup 6531,C-242-111-078-787,Park & 11th NW,StormDrainsPt_1526,,,,
-77.0283828451341,38.9318994608671,294,38.931892,-77.028381,10/9/2016,2016,Girl Scout Troup 6531,C-241-111-832-744,Park & 11th NW,StormDrainsPt_1521,,,,
-77.0280828489862,38.9318355743535,295,38.931828,-77.028081,10/9/2016,2016,Girl Scout Troup 6531,C-242-111-088-671,Park & 11th NW,StormDrainsPt_1527,,,,
-77.0284161834473,38.9318300167282,296,38.931822,-77.028414,10/9/2016,2016,Girl Scout Troup 6531,C-241-111-799-667,Park & 11th NW,StormDrainsPt_1520,,,,
-77.0328356319897,38.9318272370999,297,38.931819,-77.032833,7/5/2011,2011,Jim Graham Youth Program,C-237-111-968-750,14th & Newton,StormDrainsPt_732,,,,
-77.0283189641835,38.9316439016553,298,38.931636,-77.028317,10/9/2016,2016,Girl Scout Troup 6531,C-241-111-879-461,Park & 11th NW,StormDrainsPt_1522,,,,
-77.0454800742882,38.9315577959244,299,38.93155,-77.045478,10/19/2016,2016,Girl Scout Troup 6531,C-227-111-003-689,Walbridge & Lamont NW,StormDrainsPt_1538,,,,
-76.9907495080218,38.9315077977129,300,38.9315,-76.990747,8/23/2012,2012,American University,C-274-110-458-606,Lawrence and 12th St NE,StormDrainsPt_987,,,,
-77.0452995182782,38.9314272365557,301,38.931419,-77.045297,10/19/2016,2016,Girl Scout Troup 6531,C-227-111-153-539,Walbridge & Lamont NW,StormDrainsPt_1539,,,,
-77.0440106347534,38.9314189008819,302,38.931411,-77.044008,10/9/2016,2016,Girl Scout Troup 6531,C-228-111-270-511,19th & Lamont NW,StormDrainsPt_1486,,,,
-77.0328967394426,38.9312855683359,303,38.931278,-77.032894,7/5/2011,2011,Jim Graham Youth Program,C-237-111-904-151,14th & Monroe,StormDrainsPt_731,,,,
-77.0329300705097,38.9312105737838,304,38.931203,-77.032928,7/5/2011,2011,Jim Graham Youth Program,C-237-111-875-067,14th & Monroe,StormDrainsPt_728,,,,
