X,Y,OBJECTID,FEATURECODE,DESCRIPTION,CAPTUREYEAR,CAPTUREACTION,GIS_ID
-77.0297945925489,38.9258589905538,255,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_10623
-77.0299145541772,38.9258084232415,256,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_10622
-77.0321162201101,38.9258050012797,257,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_10620
-77.032090214527,38.9258047922243,258,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_10619
-77.0525929745106,38.9257536191749,259,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_10315
-77.0369804077895,38.9257535850839,260,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_10617
-77.0554802240098,38.9257190254064,261,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_10313
-77.055459706332,38.9257169452152,262,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_10312
-77.0802383481609,38.9256886322146,263,7637,Grate Inlet,2017/03/09 00:00:00+00,E,GratePt_9902
-77.0801893724387,38.925680315117,264,7637,Grate Inlet,2017/03/09 00:00:00+00,E,GratePt_9901
-77.0313399083417,38.9257025352411,265,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_10615
-77.0555155793267,38.9256856958504,266,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_10311
-77.0554951872933,38.9256820481581,267,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_10309
-76.9931234428745,38.9256717636845,268,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_11005
-76.993105417823,38.9256717175813,269,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_11004
-77.0555247330214,38.9256522346024,270,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_10308
-77.0554939951075,38.9256468171861,271,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_10307
-77.0476914236646,38.9256361548759,272,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_10305
-77.0477092795172,38.9256245809055,273,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_10304
-77.0476959411288,38.9256141096749,274,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_10302
-77.0477316094033,38.9256122484064,275,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_10301
-76.9598034110435,38.9255996803479,276,7637,Grate Inlet,2019/04/23 00:00:00+00,A,GratePt_8144
-77.0320174681594,38.9255989000346,277,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_10614
-76.9564390418311,38.9255537394814,278,7637,Grate Inlet,2019/04/23 00:00:00+00,A,GratePt_8163
-77.0324854146995,38.9255460992483,279,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_10613
-77.0528120315551,38.9254887208309,280,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_10297
-77.0386817836725,38.9254686236549,281,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_10459
-77.0515774067457,38.92545967993,282,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_10296
-77.0386627497902,38.9254583604699,283,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_10458
-77.0515311573941,38.9254530702099,284,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_10295
-77.0542524486251,38.9254379657347,285,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_10293
-77.0562326385859,38.9253796286491,286,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_10292
-77.0296219403505,38.9253291651476,287,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_10912
-77.0388256883041,38.925307309001,288,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_10457
-77.0369938265261,38.92529951652,289,7637,Grate Inlet,2019/04/23 00:00:00+00,A,GratePt_8950
-77.0388471198193,38.9252944470068,290,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_10455
-77.0388727124178,38.9252778001303,291,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_10453
-77.0296327685559,38.9252721847842,292,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_10911
-77.0551212776686,38.9252094865046,293,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_10291
-77.0546518186358,38.9251901679497,294,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_10289
-77.022856307196,38.925198280038,295,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_10910
-77.0545942335514,38.9251843394578,296,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_10288
-77.0546578815701,38.9251711575581,297,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_10287
-76.9564875216874,38.9251601930694,298,7637,Grate Inlet,2019/04/23 00:00:00+00,A,GratePt_8164
-77.0324353311989,38.9251435223718,299,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_10611
-77.0324339640001,38.925129469773,300,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_10610
-77.032431707712,38.9251129851745,301,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_10609
-77.0575382191996,38.9250905106691,302,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_10285
-77.0241582964427,38.9250845133007,303,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_10908
-77.0328396233736,38.9250808016361,304,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_10607
-76.9767287628039,38.9250640470794,305,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_8418
-77.0740179280988,38.9250368957673,306,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_107
-77.0324274679635,38.9250459734621,307,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_10605
-77.052852591355,38.9250383765691,308,7637,Grate Inlet,2017/03/09 00:00:00+00,E,GratePt_10283
-77.0324254885557,38.9250297139945,309,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_10604
-77.0324231067452,38.925016148126,310,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_10603
-76.9768186300138,38.9250041506065,311,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_8416
-77.0254679487216,38.9249658388676,312,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_10907
-77.036093305873,38.9249369159871,313,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_10602
-76.9768182294876,38.9249236521844,314,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_8415
-76.9599420615561,38.9248654868489,315,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_8391
-77.0213890492477,38.9248662589338,316,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_10906
-77.0520212799325,38.9247249447354,317,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_10280
-77.0520093628904,38.9247032580027,318,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_10279
-77.0215100733128,38.9246916825075,319,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_10905
-77.0376674022344,38.9246843483903,320,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_10600
-77.0558068235845,38.924662274982,321,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_10277
-77.0382857194028,38.9246552577665,322,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_10598
-77.0519611799165,38.9246220964469,323,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_10276
-77.0566340788485,38.9245966657585,324,7637,Grate Inlet,2019/04/23 00:00:00+00,A,GratePt_8942
-77.0566120140324,38.924591920056,325,7637,Grate Inlet,2019/04/23 00:00:00+00,A,GratePt_8943
-76.9597922586129,38.9245781690769,326,7637,Grate Inlet,2019/04/23 00:00:00+00,A,GratePt_8145
-77.0566397196346,38.9245695840102,327,7637,Grate Inlet,2019/04/23 00:00:00+00,A,GratePt_8940
-77.0329634901923,38.9245545907904,328,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_10597
-77.0329910853645,38.9245517814154,329,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_10596
-77.0522946081434,38.9245412601806,330,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_10275
-77.0402397740248,38.924545213196,331,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_10452
-77.0401256471965,38.9245371629673,332,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_10451
-77.0138644444654,38.9245325007082,333,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_10960
-77.0402135362223,38.9245209898451,334,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_10449
-77.0752985609258,38.9244907588197,335,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_106
-77.0752816889426,38.9244903462986,336,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_105
-77.0524464652824,38.9244963937439,337,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_10273
-76.9879194803777,38.9244647314172,338,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_8367
-77.032736805164,38.9244601031826,339,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_10593
-76.9558753694403,38.9244464685394,340,7637,Grate Inlet,2019/04/23 00:00:00+00,A,GratePt_8166
-76.9879191147028,38.9244449310919,341,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_8366
-76.9879164302323,38.9244300580778,342,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_8365
-77.0213435152491,38.9244264000052,343,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_10903
-76.9879073172976,38.9243770251545,344,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_8364
-76.987950459808,38.9243723542918,345,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_8363
-77.0424188015165,38.9243546552355,346,7637,Grate Inlet,2017/03/09 00:00:00+00,E,GratePt_10445
-76.987949574491,38.9243566256733,347,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_8362
-76.9879464987746,38.9243367259768,348,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_8361
-76.9553372883976,38.9243031849804,349,7637,Grate Inlet,2019/04/23 00:00:00+00,A,GratePt_8167
-77.0520554393543,38.924252488107,350,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_10270
-77.0389857165944,38.9242430487965,351,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_10591
-77.0520447661326,38.92422844965,352,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_10269
-77.0363848231372,38.9241795140919,353,7637,Grate Inlet,2017/03/09 00:00:00+00,E,GratePt_10589
-77.0363858191386,38.9241426247064,354,7637,Grate Inlet,2017/03/09 00:00:00+00,E,GratePt_10588
-77.051961372646,38.9240794710983,355,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_10268
-77.0519420098593,38.9240472479298,356,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_10267
-77.0738272306285,38.9240007710008,357,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_102
-77.0409424058637,38.9239830660896,358,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_10444
-77.0242982994844,38.9239721999517,359,7637,Grate Inlet,2017/03/09 00:00:00+00,E,GratePt_10902
-77.0243242571447,38.9239691767637,360,7637,Grate Inlet,2017/03/09 00:00:00+00,E,GratePt_10901
-77.0569262642629,38.9239400152949,361,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_10266
-77.057112335864,38.9239277272359,362,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_10265
-77.0562171590594,38.9239128291394,363,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_10263
-77.0504304012872,38.9239083170786,364,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_10262
-76.9783936637836,38.9239156977931,365,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_8414
-77.0504208764977,38.9238929890241,366,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_10261
-77.0410836548727,38.9238902308016,367,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_10440
-77.0220686187372,38.923894576205,368,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_10900
-77.0410263825822,38.9238831253402,369,7637,Grate Inlet,2017/03/09 00:00:00+00,E,GratePt_10439
-77.040642940033,38.9238802415423,370,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_10587
-77.0411061571634,38.9238758546149,371,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_10438
-77.0411209230698,38.9238643097595,372,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_10436
-76.9783927364463,38.9238553238527,373,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_8413
-77.0574870578401,38.923840703267,374,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_10258
-76.9534443084391,38.9238333108462,375,7637,Grate Inlet,2019/04/23 00:00:00+00,A,GratePt_8169
-77.0223629331372,38.9238361463287,376,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_10899
-77.0746762859135,38.9238082551293,377,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_101
-77.0223587398119,38.923813211945,378,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_10898
-77.0207130817358,38.9238110289439,379,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_10897
-77.0515249700027,38.9237848579732,380,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_10257
-77.0515063454132,38.9237524542389,381,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_10256
-77.0531244923863,38.9237297495176,382,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_10255
-77.0389545544624,38.9237321071862,383,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_10585
-77.0531456943971,38.923722506194,384,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_10253
-77.0295828340479,38.929025359135,385,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_10948
-77.0327742268085,38.92900098699,386,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_10701
-77.0295576717548,38.9289756756483,387,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_10946
-77.0295818099064,38.9289752731749,388,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_10945
-77.0239221492403,38.9289648219309,389,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_10943
-77.0239443604281,38.9289614392648,390,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_10942
-77.0239967528243,38.9289570775031,391,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_10941
-77.0240465847302,38.9289521667377,392,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_10939
-77.0295815406167,38.9289377536199,393,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_10938
-77.0295430667918,38.9289373759949,394,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_10936
-77.1070786057204,38.9288414648907,395,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_9942
-77.0325034801436,38.9288477321099,396,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_10700
-77.0376823267896,38.9288341688922,397,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_10486
-77.0375706724015,38.9288031892179,398,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_10484
-77.0375486097684,38.9288026468015,399,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_10483
-77.0318743033815,38.9287409677227,400,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_10699
-77.0318532212433,38.9287407392547,401,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_10698
-77.0327991548471,38.9287120383514,402,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_10697
-77.0329945847981,38.9287001103814,403,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_10696
-77.0330615443972,38.9287000103825,404,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_10695
-77.0288467528621,38.9286966766641,405,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_10935
-77.0290294443433,38.9286962801011,406,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_10934
-77.0289816868046,38.9286961117883,407,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_10932
-77.0288933913546,38.9286959534857,408,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_10931
-77.1068770109002,38.9286258101003,409,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_9941
-77.0342215398865,38.9286514999958,410,7637,Grate Inlet,2017/03/09 00:00:00+00,E,GratePt_10693
-77.0142167072111,38.9286456016575,411,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_10971
-77.0327775083956,38.9286382663373,412,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_10692
-77.032775667786,38.9286232770198,413,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_10691
-77.0342366987114,38.9286132282396,414,7637,Grate Inlet,2017/03/09 00:00:00+00,E,GratePt_10690
-77.0327761645546,38.928600053448,415,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_10688
-77.0360198157681,38.9285762446157,416,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_10687
-77.0359840404191,38.9285751476143,417,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_10686
-77.0431088810712,38.9285075794761,418,7637,Grate Inlet,2019/04/23 00:00:00+00,A,GratePt_8947
-77.0431425425209,38.9285029367809,419,7637,Grate Inlet,2019/04/23 00:00:00+00,A,GratePt_8945
-77.0431242218388,38.9284920434826,420,7637,Grate Inlet,2019/04/23 00:00:00+00,A,GratePt_8948
-77.0328264362125,38.9284750129518,421,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_10685
-77.0550801519129,38.928461976998,422,7637,Grate Inlet,2017/03/09 00:00:00+00,E,GratePt_10351
-77.0550729779999,38.9284613137636,423,7637,Grate Inlet,2017/03/09 00:00:00+00,E,GratePt_10350
-77.0550542007811,38.928458953424,424,7637,Grate Inlet,2017/03/09 00:00:00+00,E,GratePt_10348
-77.0550850664643,38.9284490927913,425,7637,Grate Inlet,2017/03/09 00:00:00+00,E,GratePt_10347
-77.0550675919322,38.9284460562162,426,7637,Grate Inlet,2017/03/09 00:00:00+00,E,GratePt_10345
-77.0550609479797,38.9284446810744,427,7637,Grate Inlet,2017/03/09 00:00:00+00,E,GratePt_10344
-77.0127929902796,38.9284470337999,428,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_10970
-77.0371237333447,38.9284143170272,429,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_10482
-77.0370968190172,38.9283318094162,430,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_10481
-77.0544423022863,38.9283193229302,431,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_10341
-77.0335584164266,38.9283140246621,432,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_10684
-77.0733327028573,38.9282194354693,433,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_131
-77.073330353156,38.9281999069133,434,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_130
-77.0733320051433,38.9281802046883,435,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_129
-77.0733320688999,38.9281637014121,436,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_128
-77.0327439988588,38.9281716901108,437,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_10682
-77.0327435547276,38.928158871404,438,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_10681
-77.0232938389644,38.9281557861183,439,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_10929
-77.0733315213255,38.9281246777278,440,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_126
-77.0076910205511,38.9281271994205,441,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_10969
-77.0733566387538,38.9280565500812,442,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_125
-76.9984179590764,38.9280538169931,443,7637,Grate Inlet,2017/03/09 00:00:00+00,E,GratePt_11009
-76.9984278197891,38.9280434665733,444,7637,Grate Inlet,2017/03/09 00:00:00+00,E,GratePt_11008
-77.023220014154,38.9280027945939,445,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_10927
-77.007776716276,38.9279840336223,446,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_10968
-77.0232172024567,38.9279744009457,447,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_10926
-76.9586893938657,38.927957687302,448,7637,Grate Inlet,2019/04/23 00:00:00+00,A,GratePt_8139
-77.0076599432501,38.9279445578954,449,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_10967
-77.0535846845834,38.9279278035361,450,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_10339
-77.0535635896561,38.9279256782358,451,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_10338
-77.0527868922037,38.927904826067,452,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_10337
-77.0527438564994,38.9278951345335,453,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_10336
-77.0527230697793,38.9278886669341,454,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_10335
-77.0075259741171,38.9278958856717,455,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_10965
-77.0526723550251,38.9278812939755,456,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_10333
-77.0120054032108,38.9278246608982,457,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_10964
-77.0781636690374,38.9276163052717,458,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_9919
-76.9585759039663,38.9276339062974,459,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_8392
-77.0240583672112,38.9275728112868,460,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_10925
-77.0771823657582,38.9421165639614,461,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_172
-77.077060902193,38.9421166441001,462,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_173
-77.07729828088,38.9421163882745,463,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_171
-77.0773513302732,38.9421162811152,464,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_170
-77.0669790182905,38.942094731984,465,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_9547
-77.0249723195257,38.9420641591033,466,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_9400
-77.0249699967064,38.9420519263413,467,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_9399
-77.0249691721716,38.9420360809347,468,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_9398
-77.0257588295964,38.9419899763051,469,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_9397
-77.0671350304275,38.941936763149,470,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_9544
-77.0329403937637,38.9419345016365,471,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_9415
-77.0329137595056,38.9419345091394,472,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_9416
-77.0806306638501,38.9419016584921,473,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_166
-77.080575035085,38.9418953640209,474,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_165
-77.0805884447481,38.941880283901,475,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_163
-77.067189389871,38.9418825920762,476,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_9543
-77.0664810425932,38.9418123900962,477,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_9542
-77.0664827643687,38.9417909403717,478,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_9541
-77.0664804079732,38.9417627007137,479,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_9540
